transaction_id,timestamp,date,time,customer_id,merchant_id,merchant_category,transaction_type,payment_method,amount,amount_category,status,latitude,longitude,account_balance,is_fraud,hour,day_of_week,month,month_name,quarter,year
TXN00002614,2024-07-12 14:07:31,2024-07-12,14:07:31,CUST000052,MERCH000113,gas_station,purchase,digital_wallet,37.46,medium,approved,38.701006,-120.22487,1413.23,0,14,Friday,7,July,3,2024
TXN00002615,2024-07-12 14:34:00,2024-07-12,14:34:00,CUST000132,MERCH000195,healthcare,purchase,debit_card,109.66,very_large,approved,38.508096,-120.991723,8142.37,0,14,Friday,7,July,3,2024
TXN00002616,2024-07-12 16:37:30,2024-07-12,16:37:30,CUST000026,MERCH000184,gas_station,refund,cash,-13.78,medium,declined,39.200108,-122.689996,2818.08,0,16,Friday,7,July,3,2024
TXN00002617,2024-07-13 00:28:47,2024-07-13,00:28:47,CUST000105,MERCH000045,utilities,purchase,credit_card,48.81,medium,approved,38.982966,-121.975107,8619.97,0,0,Saturday,7,July,3,2024
TXN00002618,2024-07-13 01:49:53,2024-07-13,01:49:53,CUST000133,MERCH000185,other,purchase,credit_card,27.54,medium,approved,37.170063,-120.106524,4928.73,0,1,Saturday,7,July,3,2024
TXN00002619,2024-07-13 06:11:14,2024-07-13,06:11:14,CUST000165,MERCH000067,utilities,purchase,debit_card,33.75,medium,declined,39.175933,-122.591096,2498.38,0,6,Saturday,7,July,3,2024
TXN00002620,2024-07-13 06:56:55,2024-07-13,06:56:55,CUST000045,MERCH000006,other,deposit,debit_card,93.06,large,declined,38.222648,-121.330532,7126.36,0,6,Saturday,7,July,3,2024
TXN00002621,2024-07-13 08:20:01,2024-07-13,08:20:01,CUST000156,MERCH000070,transportation,purchase,digital_wallet,110.12,very_large,approved,39.822695,-121.941212,8431.65,0,8,Saturday,7,July,3,2024
TXN00002622,2024-07-13 08:39:47,2024-07-13,08:39:47,CUST000046,MERCH000159,other,refund,debit_card,-24.48,medium,approved,39.912409,-120.002512,4754.38,0,8,Saturday,7,July,3,2024
TXN00002623,2024-07-13 09:05:06,2024-07-13,09:05:06,CUST000142,MERCH000022,transportation,purchase,credit_card,2.51,small,approved,38.346216,-122.143833,7168.49,0,9,Saturday,7,July,3,2024
TXN00002624,2024-07-13 12:07:17,2024-07-13,12:07:17,CUST000095,MERCH000085,retail,refund,digital_wallet,-17.13,medium,approved,39.906385,-122.856683,1897.67,0,12,Saturday,7,July,3,2024
TXN00002625,2024-07-13 12:36:57,2024-07-13,12:36:57,CUST000024,MERCH000166,groceries,purchase,debit_card,159.03,very_large,approved,37.932462,-120.893452,9382.36,0,12,Saturday,7,July,3,2024
TXN00002626,2024-07-13 12:38:45,2024-07-13,12:38:45,CUST000146,MERCH000102,retail,deposit,digital_wallet,234.23,very_large,approved,39.047933,-122.019782,1054.85,0,12,Saturday,7,July,3,2024
TXN00002627,2024-07-13 13:25:40,2024-07-13,13:25:40,CUST000041,MERCH000058,entertainment,purchase,cash,73.01,large,approved,37.225164,-121.027256,2297.31,0,13,Saturday,7,July,3,2024
TXN00002628,2024-07-13 14:49:21,2024-07-13,14:49:21,CUST000034,MERCH000198,other,transfer,credit_card,370.63,very_large,approved,37.434968,-122.686044,2954.76,0,14,Saturday,7,July,3,2024
TXN00002629,2024-07-13 15:08:57,2024-07-13,15:08:57,CUST000073,MERCH000157,entertainment,purchase,credit_card,75.49,large,approved,39.593578,-121.43081,1612.25,0,15,Saturday,7,July,3,2024
TXN00002630,2024-07-13 15:48:57,2024-07-13,15:48:57,CUST000140,MERCH000184,entertainment,refund,credit_card,-50.8,large,approved,39.681352,-121.874305,4126.14,0,15,Saturday,7,July,3,2024
TXN00002631,2024-07-13 16:10:44,2024-07-13,16:10:44,CUST000045,MERCH000110,utilities,transfer,credit_card,23.55,medium,approved,38.597834,-121.389699,4631.59,0,16,Saturday,7,July,3,2024
TXN00002632,2024-07-13 18:34:59,2024-07-13,18:34:59,CUST000035,MERCH000139,groceries,purchase,credit_card,31.19,medium,approved,38.01932,-120.439583,5234.03,0,18,Saturday,7,July,3,2024
TXN00002633,2024-07-13 22:35:30,2024-07-13,22:35:30,CUST000002,MERCH000176,other,purchase,debit_card,38.38,medium,approved,38.353072,-120.081758,503.92,0,22,Saturday,7,July,3,2024
TXN00002634,2024-07-14 00:58:41,2024-07-14,00:58:41,CUST000105,MERCH000086,groceries,refund,digital_wallet,-20.97,medium,approved,39.608873,-120.740604,2269.15,0,0,Sunday,7,July,3,2024
TXN00002635,2024-07-14 01:09:33,2024-07-14,01:09:33,CUST000094,MERCH000060,utilities,purchase,digital_wallet,18.6,medium,approved,37.63298,-120.699425,8096.86,0,1,Sunday,7,July,3,2024
TXN00002636,2024-07-14 01:34:37,2024-07-14,01:34:37,CUST000045,MERCH000179,retail,refund,cash,-22.58,medium,approved,37.884611,-121.413192,8124.99,0,1,Sunday,7,July,3,2024
TXN00002637,2024-07-14 04:47:49,2024-07-14,04:47:49,CUST000013,MERCH000167,entertainment,purchase,credit_card,6.05,small,approved,39.356329,-122.7078,3367.07,0,4,Sunday,7,July,3,2024
TXN00002638,2024-07-14 07:57:58,2024-07-14,07:57:58,CUST000094,MERCH000134,entertainment,purchase,credit_card,52.1,large,approved,39.805808,-120.998821,4665.63,0,7,Sunday,7,July,3,2024
TXN00002639,2024-07-14 14:16:47,2024-07-14,14:16:47,CUST000152,MERCH000030,healthcare,refund,debit_card,-11.72,medium,approved,37.278782,-122.55666,1916.18,0,14,Sunday,7,July,3,2024
TXN00002640,2024-07-14 19:19:06,2024-07-14,19:19:06,CUST000146,MERCH000107,restaurant,purchase,credit_card,3.76,small,approved,39.411317,-122.263017,8239.18,0,19,Sunday,7,July,3,2024
TXN00002641,2024-07-14 19:40:25,2024-07-14,19:40:25,CUST000170,MERCH000129,retail,fee,digital_wallet,-4.52,small,approved,38.935205,-120.877252,9571.17,0,19,Sunday,7,July,3,2024
TXN00002642,2024-07-15 00:26:48,2024-07-15,00:26:48,CUST000002,MERCH000086,retail,withdrawal,digital_wallet,180.06,very_large,approved,37.692315,-121.029022,2984.39,0,0,Monday,7,July,3,2024
TXN00002643,2024-07-15 02:55:01,2024-07-15,02:55:01,CUST000194,MERCH000009,utilities,purchase,credit_card,4.95,small,approved,39.267452,-122.057022,7841.19,0,2,Monday,7,July,3,2024
TXN00002644,2024-07-15 03:26:10,2024-07-15,03:26:10,CUST000071,MERCH000173,groceries,transfer,cash,67.25,large,approved,39.183748,-120.683867,3588.65,0,3,Monday,7,July,3,2024
TXN00002645,2024-07-15 05:13:38,2024-07-15,05:13:38,CUST000198,MERCH000136,online_shopping,withdrawal,credit_card,10.38,medium,approved,37.426089,-120.182053,126.08,0,5,Monday,7,July,3,2024
TXN00002646,2024-07-15 07:04:00,2024-07-15,07:04:00,CUST000051,MERCH000034,retail,purchase,debit_card,42.82,medium,approved,38.506753,-121.364221,6037.3,0,7,Monday,7,July,3,2024
TXN00002647,2024-07-15 09:14:24,2024-07-15,09:14:24,CUST000105,MERCH000136,restaurant,transfer,credit_card,256.02,very_large,approved,39.274873,-120.96694,4162.95,0,9,Monday,7,July,3,2024
TXN00002648,2024-07-15 13:09:30,2024-07-15,13:09:30,CUST000072,MERCH000140,online_shopping,purchase,credit_card,14.74,medium,approved,37.574632,-122.184661,7608.51,0,13,Monday,7,July,3,2024
TXN00002649,2024-07-15 14:42:24,2024-07-15,14:42:24,CUST000073,MERCH000043,healthcare,purchase,cash,21.68,medium,declined,38.388298,-120.087579,7512.76,0,14,Monday,7,July,3,2024
TXN00002650,2024-07-15 15:01:38,2024-07-15,15:01:38,CUST000163,MERCH000105,transportation,purchase,cash,28.54,medium,approved,37.362223,-122.178885,9465.71,0,15,Monday,7,July,3,2024
TXN00002651,2024-07-15 15:47:14,2024-07-15,15:47:14,CUST000147,MERCH000056,healthcare,refund,debit_card,-54.14,large,approved,37.920505,-120.337773,4434.41,0,15,Monday,7,July,3,2024
TXN00002652,2024-07-15 15:52:59,2024-07-15,15:52:59,CUST000198,MERCH000031,utilities,purchase,debit_card,8.18,small,approved,37.653835,-120.216393,4876.87,0,15,Monday,7,July,3,2024
TXN00002653,2024-07-15 19:28:07,2024-07-15,19:28:07,CUST000132,MERCH000170,other,purchase,debit_card,21.03,medium,approved,38.515213,-120.841114,4064.01,0,19,Monday,7,July,3,2024
TXN00002654,2024-07-15 19:57:09,2024-07-15,19:57:09,CUST000105,MERCH000161,utilities,purchase,cash,159.29,very_large,approved,37.423646,-120.565238,3039.69,0,19,Monday,7,July,3,2024
TXN00002655,2024-07-15 21:40:16,2024-07-15,21:40:16,CUST000018,MERCH000019,restaurant,purchase,bank_transfer,16.0,medium,approved,38.149452,-121.62643,6414.64,0,21,Monday,7,July,3,2024
TXN00002656,2024-07-15 22:53:38,2024-07-15,22:53:38,CUST000200,MERCH000113,gas_station,transfer,digital_wallet,56.07,large,approved,37.825489,-120.24136,8297.56,0,22,Monday,7,July,3,2024
TXN00002657,2024-07-15 23:21:44,2024-07-15,23:21:44,CUST000118,MERCH000183,other,refund,cash,-23.2,medium,approved,39.238147,-120.772061,1662.33,0,23,Monday,7,July,3,2024
TXN00002658,2024-07-16 01:18:54,2024-07-16,01:18:54,CUST000145,MERCH000004,transportation,purchase,debit_card,339.4,very_large,approved,39.099009,-122.019768,9820.21,0,1,Tuesday,7,July,3,2024
TXN00002659,2024-07-16 01:35:08,2024-07-16,01:35:08,CUST000087,MERCH000012,restaurant,purchase,debit_card,10.83,medium,approved,37.284792,-122.895164,6869.69,0,1,Tuesday,7,July,3,2024
TXN00002660,2024-07-16 01:40:19,2024-07-16,01:40:19,CUST000118,MERCH000084,utilities,purchase,credit_card,70.48,large,approved,39.860452,-121.37765,7823.1,0,1,Tuesday,7,July,3,2024
TXN00002661,2024-07-16 04:04:49,2024-07-16,04:04:49,CUST000191,MERCH000104,entertainment,purchase,credit_card,10.1,medium,approved,39.234049,-120.478049,9988.66,0,4,Tuesday,7,July,3,2024
TXN00002662,2024-07-16 06:46:53,2024-07-16,06:46:53,CUST000032,MERCH000156,other,purchase,digital_wallet,12.09,medium,approved,38.847876,-120.417996,5089.91,0,6,Tuesday,7,July,3,2024
TXN00002663,2024-07-16 07:18:42,2024-07-16,07:18:42,CUST000056,MERCH000058,retail,purchase,digital_wallet,19.82,medium,approved,38.433104,-120.494644,805.78,0,7,Tuesday,7,July,3,2024
TXN00002664,2024-07-16 10:21:59,2024-07-16,10:21:59,CUST000032,MERCH000048,retail,purchase,debit_card,52.71,large,approved,37.533767,-122.355761,7923.89,0,10,Tuesday,7,July,3,2024
TXN00002665,2024-07-16 13:00:32,2024-07-16,13:00:32,CUST000152,MERCH000120,gas_station,purchase,debit_card,19.11,medium,declined,39.886048,-121.721555,8720.58,0,13,Tuesday,7,July,3,2024
TXN00002666,2024-07-16 13:53:44,2024-07-16,13:53:44,CUST000015,MERCH000124,entertainment,purchase,credit_card,37.82,medium,approved,37.023575,-121.158522,1707.73,0,13,Tuesday,7,July,3,2024
TXN00002667,2024-07-16 21:44:21,2024-07-16,21:44:21,CUST000017,MERCH000001,gas_station,transfer,credit_card,38.05,medium,approved,39.077443,-120.997331,338.96,0,21,Tuesday,7,July,3,2024
TXN00002668,2024-07-17 04:37:22,2024-07-17,04:37:22,CUST000058,MERCH000105,healthcare,purchase,debit_card,35.93,medium,approved,38.522333,-121.99625,1444.65,0,4,Wednesday,7,July,3,2024
TXN00002669,2024-07-17 07:34:57,2024-07-17,07:34:57,CUST000113,MERCH000044,retail,transfer,debit_card,18.97,medium,approved,39.707746,-120.922073,3307.27,0,7,Wednesday,7,July,3,2024
TXN00002670,2024-07-17 07:38:21,2024-07-17,07:38:21,CUST000087,MERCH000063,retail,purchase,digital_wallet,9.27,small,approved,38.142092,-121.227309,9250.38,0,7,Wednesday,7,July,3,2024
TXN00002671,2024-07-17 08:10:38,2024-07-17,08:10:38,CUST000013,MERCH000095,restaurant,purchase,credit_card,19.82,medium,approved,38.555933,-121.299673,124.43,0,8,Wednesday,7,July,3,2024
TXN00002672,2024-07-17 11:19:31,2024-07-17,11:19:31,CUST000191,MERCH000038,restaurant,purchase,debit_card,61.01,large,approved,39.227018,-121.010926,8057.6,0,11,Wednesday,7,July,3,2024
TXN00002673,2024-07-17 12:40:29,2024-07-17,12:40:29,CUST000191,MERCH000009,utilities,refund,credit_card,-23.45,medium,approved,37.1427,-121.189896,8563.06,0,12,Wednesday,7,July,3,2024
TXN00002674,2024-07-17 12:56:56,2024-07-17,12:56:56,CUST000054,MERCH000006,online_shopping,refund,bank_transfer,-10.81,medium,approved,37.163426,-122.499376,8129.42,0,12,Wednesday,7,July,3,2024
TXN00002675,2024-07-17 16:20:59,2024-07-17,16:20:59,CUST000146,MERCH000070,gas_station,refund,digital_wallet,-8.12,small,approved,37.635018,-120.376751,913.92,0,16,Wednesday,7,July,3,2024
TXN00002676,2024-07-17 18:11:14,2024-07-17,18:11:14,CUST000127,MERCH000052,entertainment,refund,debit_card,-45.93,medium,approved,37.439274,-122.278291,6823.98,0,18,Wednesday,7,July,3,2024
TXN00002677,2024-07-17 19:10:08,2024-07-17,19:10:08,CUST000046,MERCH000067,entertainment,purchase,bank_transfer,129.44,very_large,approved,37.01933,-120.766534,9543.65,0,19,Wednesday,7,July,3,2024
TXN00002678,2024-07-17 20:51:45,2024-07-17,20:51:45,CUST000052,MERCH000096,groceries,refund,debit_card,-30.15,medium,approved,38.868969,-122.47063,1291.59,0,20,Wednesday,7,July,3,2024
TXN00002679,2024-07-17 20:58:10,2024-07-17,20:58:10,CUST000109,MERCH000099,gas_station,refund,credit_card,-26.69,medium,approved,39.387814,-121.017101,413.65,0,20,Wednesday,7,July,3,2024
TXN00002680,2024-07-17 22:17:04,2024-07-17,22:17:04,CUST000092,MERCH000144,online_shopping,fee,debit_card,-1.54,small,approved,39.871345,-120.312949,8749.22,0,22,Wednesday,7,July,3,2024
TXN00002681,2024-07-17 22:24:47,2024-07-17,22:24:47,CUST000056,MERCH000130,utilities,refund,credit_card,-32.29,medium,approved,38.322701,-122.970868,6484.8,1,22,Wednesday,7,July,3,2024
TXN00002682,2024-07-17 22:42:32,2024-07-17,22:42:32,CUST000153,MERCH000036,retail,refund,debit_card,-71.57,large,approved,37.839162,-120.060967,6499.71,0,22,Wednesday,7,July,3,2024
TXN00002683,2024-07-17 22:49:59,2024-07-17,22:49:59,CUST000106,MERCH000105,transportation,purchase,digital_wallet,96.76,large,approved,39.591707,-122.910972,9647.87,0,22,Wednesday,7,July,3,2024
TXN00002684,2024-07-17 23:43:37,2024-07-17,23:43:37,CUST000140,MERCH000199,gas_station,withdrawal,cash,111.75,very_large,approved,39.533187,-122.965897,7720.68,0,23,Wednesday,7,July,3,2024
TXN00002685,2024-07-17 23:45:46,2024-07-17,23:45:46,CUST000036,MERCH000035,entertainment,fee,credit_card,-1.96,small,approved,38.87453,-120.42732,4034.7,0,23,Wednesday,7,July,3,2024
TXN00002686,2024-07-18 00:04:21,2024-07-18,00:04:21,CUST000116,MERCH000120,entertainment,transfer,credit_card,38.66,medium,approved,37.819447,-120.873888,4414.83,0,0,Thursday,7,July,3,2024
TXN00002687,2024-07-18 01:58:30,2024-07-18,01:58:30,CUST000068,MERCH000030,healthcare,purchase,credit_card,28.65,medium,approved,39.725553,-122.682568,1532.46,0,1,Thursday,7,July,3,2024
TXN00002688,2024-07-18 06:56:44,2024-07-18,06:56:44,CUST000116,MERCH000173,retail,purchase,credit_card,16.25,medium,pending,37.535204,-120.187755,3110.09,0,6,Thursday,7,July,3,2024
TXN00002689,2024-07-18 07:53:42,2024-07-18,07:53:42,CUST000151,MERCH000174,utilities,refund,credit_card,-7.94,small,declined,37.13094,-120.984203,4509.5,0,7,Thursday,7,July,3,2024
TXN00002690,2024-07-18 07:54:09,2024-07-18,07:54:09,CUST000149,MERCH000093,other,refund,debit_card,-28.09,medium,approved,39.389855,-122.666869,2684.75,0,7,Thursday,7,July,3,2024
TXN00002691,2024-07-18 10:05:48,2024-07-18,10:05:48,CUST000072,MERCH000193,groceries,transfer,cash,297.7,very_large,approved,38.690977,-120.418339,9167.14,0,10,Thursday,7,July,3,2024
TXN00002692,2024-07-18 11:41:40,2024-07-18,11:41:40,CUST000144,MERCH000129,groceries,purchase,cash,8.2,small,approved,37.739403,-121.557285,216.85,0,11,Thursday,7,July,3,2024
TXN00002693,2024-07-18 14:04:55,2024-07-18,14:04:55,CUST000190,MERCH000105,restaurant,refund,credit_card,-46.08,medium,approved,39.012687,-122.165599,5911.52,1,14,Thursday,7,July,3,2024
TXN00002694,2024-07-18 15:11:24,2024-07-18,15:11:24,CUST000133,MERCH000185,retail,purchase,credit_card,41.4,medium,approved,39.30015,-120.524877,7738.92,0,15,Thursday,7,July,3,2024
TXN00002695,2024-07-18 15:30:25,2024-07-18,15:30:25,CUST000031,MERCH000199,entertainment,transfer,credit_card,631.21,extra_large,approved,39.533638,-120.784661,7347.88,0,15,Thursday,7,July,3,2024
TXN00002696,2024-07-18 18:07:55,2024-07-18,18:07:55,CUST000142,MERCH000195,retail,purchase,credit_card,73.32,large,approved,37.846378,-121.130869,6472.96,0,18,Thursday,7,July,3,2024
TXN00002697,2024-07-18 18:35:17,2024-07-18,18:35:17,CUST000022,MERCH000100,entertainment,refund,credit_card,-22.29,medium,approved,37.076762,-120.304461,4162.32,0,18,Thursday,7,July,3,2024
TXN00002698,2024-07-18 19:31:44,2024-07-18,19:31:44,CUST000173,MERCH000103,restaurant,purchase,credit_card,38.01,medium,approved,38.530116,-120.416161,9192.92,0,19,Thursday,7,July,3,2024
TXN00002699,2024-07-18 20:21:24,2024-07-18,20:21:24,CUST000113,MERCH000031,healthcare,purchase,debit_card,33.19,medium,approved,39.568236,-122.319625,3356.57,0,20,Thursday,7,July,3,2024
TXN00002700,2024-07-18 23:00:19,2024-07-18,23:00:19,CUST000081,MERCH000025,gas_station,purchase,digital_wallet,204.09,very_large,approved,37.623464,-120.363942,7526.33,0,23,Thursday,7,July,3,2024
TXN00002701,2024-07-18 23:41:31,2024-07-18,23:41:31,CUST000014,MERCH000047,utilities,purchase,debit_card,61.07,large,approved,38.263376,-121.87788,9273.84,0,23,Thursday,7,July,3,2024
TXN00002702,2024-07-19 02:35:04,2024-07-19,02:35:04,CUST000078,MERCH000184,groceries,refund,cash,-14.96,medium,approved,37.769262,-121.704677,1371.0,0,2,Friday,7,July,3,2024
TXN00002703,2024-07-19 03:25:18,2024-07-19,03:25:18,CUST000178,MERCH000001,transportation,deposit,credit_card,124.74,very_large,approved,37.040088,-120.083003,9476.1,0,3,Friday,7,July,3,2024
TXN00002704,2024-07-19 12:44:53,2024-07-19,12:44:53,CUST000008,MERCH000102,retail,fee,digital_wallet,-5.66,small,approved,39.695572,-120.720377,7782.72,0,12,Friday,7,July,3,2024
TXN00002705,2024-07-19 12:55:20,2024-07-19,12:55:20,CUST000106,MERCH000118,online_shopping,purchase,credit_card,21.7,medium,approved,37.40516,-122.035542,6204.26,0,12,Friday,7,July,3,2024
TXN00002706,2024-07-19 13:16:55,2024-07-19,13:16:55,CUST000187,MERCH000165,utilities,transfer,credit_card,33.64,medium,approved,39.300301,-121.056222,3796.65,0,13,Friday,7,July,3,2024
TXN00002707,2024-07-19 18:19:36,2024-07-19,18:19:36,CUST000083,MERCH000113,gas_station,purchase,credit_card,107.98,very_large,approved,38.03981,-121.382027,9052.23,0,18,Friday,7,July,3,2024
TXN00002708,2024-07-19 21:20:19,2024-07-19,21:20:19,CUST000094,MERCH000195,healthcare,deposit,credit_card,49.97,medium,approved,37.833046,-122.65019,536.03,0,21,Friday,7,July,3,2024
TXN00002709,2024-07-20 00:09:56,2024-07-20,00:09:56,CUST000127,MERCH000140,healthcare,transfer,debit_card,61.42,large,approved,39.823087,-120.336743,4375.11,0,0,Saturday,7,July,3,2024
TXN00002710,2024-07-20 03:14:31,2024-07-20,03:14:31,CUST000105,MERCH000020,transportation,purchase,bank_transfer,59.25,large,approved,38.971598,-120.534356,7590.68,0,3,Saturday,7,July,3,2024
TXN00002711,2024-07-20 03:40:52,2024-07-20,03:40:52,CUST000034,MERCH000030,groceries,purchase,cash,19.73,medium,approved,39.060768,-120.666869,8130.29,0,3,Saturday,7,July,3,2024
TXN00002712,2024-07-20 03:42:51,2024-07-20,03:42:51,CUST000006,MERCH000192,restaurant,purchase,credit_card,41.62,medium,approved,39.278959,-121.32254,2102.56,0,3,Saturday,7,July,3,2024
TXN00002713,2024-07-20 04:00:24,2024-07-20,04:00:24,CUST000132,MERCH000079,restaurant,transfer,debit_card,57.04,large,approved,38.0228,-122.337488,571.29,0,4,Saturday,7,July,3,2024
TXN00002714,2024-07-20 06:11:04,2024-07-20,06:11:04,CUST000184,MERCH000128,gas_station,purchase,debit_card,2.51,small,approved,38.690993,-120.348312,8048.23,0,6,Saturday,7,July,3,2024
TXN00002715,2024-07-20 06:13:22,2024-07-20,06:13:22,CUST000022,MERCH000085,restaurant,refund,digital_wallet,-27.36,medium,approved,37.81067,-121.941103,4276.73,0,6,Saturday,7,July,3,2024
TXN00002716,2024-07-20 08:27:19,2024-07-20,08:27:19,CUST000039,MERCH000064,groceries,purchase,cash,43.03,medium,approved,39.503625,-122.939646,1520.88,0,8,Saturday,7,July,3,2024
TXN00002717,2024-07-20 18:00:18,2024-07-20,18:00:18,CUST000075,MERCH000018,online_shopping,fee,debit_card,-5.35,small,approved,38.797922,-120.054677,947.13,0,18,Saturday,7,July,3,2024
TXN00002718,2024-07-20 18:54:06,2024-07-20,18:54:06,CUST000153,MERCH000032,entertainment,deposit,debit_card,6.8,small,approved,37.73022,-120.416529,6442.33,0,18,Saturday,7,July,3,2024
TXN00002719,2024-07-20 20:36:42,2024-07-20,20:36:42,CUST000052,MERCH000147,utilities,purchase,cash,8.58,small,approved,39.699275,-121.131959,5869.9,0,20,Saturday,7,July,3,2024
TXN00002720,2024-07-20 20:53:27,2024-07-20,20:53:27,CUST000175,MERCH000094,other,refund,credit_card,-50.91,large,approved,38.74252,-122.962779,8554.5,0,20,Saturday,7,July,3,2024
TXN00002721,2024-07-21 01:02:35,2024-07-21,01:02:35,CUST000013,MERCH000033,utilities,transfer,credit_card,98.36,large,approved,38.485092,-122.316852,412.51,0,1,Sunday,7,July,3,2024
TXN00002722,2024-07-21 01:55:40,2024-07-21,01:55:40,CUST000190,MERCH000190,restaurant,withdrawal,debit_card,8.13,small,approved,37.103463,-121.64385,8697.43,0,1,Sunday,7,July,3,2024
TXN00002723,2024-07-21 02:54:55,2024-07-21,02:54:55,CUST000121,MERCH000150,utilities,purchase,digital_wallet,36.04,medium,approved,39.729406,-121.115745,8883.71,0,2,Sunday,7,July,3,2024
TXN00002724,2024-07-21 04:32:08,2024-07-21,04:32:08,CUST000141,MERCH000109,restaurant,purchase,debit_card,6.89,small,approved,39.856822,-120.875536,4518.37,0,4,Sunday,7,July,3,2024
TXN00002725,2024-07-21 04:46:58,2024-07-21,04:46:58,CUST000075,MERCH000157,restaurant,purchase,bank_transfer,18.67,medium,approved,38.687796,-120.635182,859.0,0,4,Sunday,7,July,3,2024
TXN00002726,2024-07-21 05:39:12,2024-07-21,05:39:12,CUST000151,MERCH000004,entertainment,purchase,credit_card,42.67,medium,approved,38.32754,-121.333017,9472.76,0,5,Sunday,7,July,3,2024
TXN00002727,2024-07-21 05:53:05,2024-07-21,05:53:05,CUST000032,MERCH000178,entertainment,purchase,debit_card,42.74,medium,approved,38.078695,-121.03145,813.1,0,5,Sunday,7,July,3,2024
TXN00002728,2024-07-21 07:54:20,2024-07-21,07:54:20,CUST000013,MERCH000100,transportation,purchase,credit_card,90.64,large,approved,37.804144,-120.566272,5947.69,0,7,Sunday,7,July,3,2024
TXN00002729,2024-07-21 08:50:40,2024-07-21,08:50:40,CUST000083,MERCH000122,online_shopping,refund,digital_wallet,-29.14,medium,approved,38.723588,-120.840476,4982.25,0,8,Sunday,7,July,3,2024
TXN00002730,2024-07-21 11:02:14,2024-07-21,11:02:14,CUST000169,MERCH000132,online_shopping,purchase,credit_card,56.16,large,approved,37.384285,-120.135563,8367.36,0,11,Sunday,7,July,3,2024
TXN00002731,2024-07-21 12:34:16,2024-07-21,12:34:16,CUST000148,MERCH000005,other,refund,debit_card,-14.8,medium,approved,39.757521,-120.376062,5075.81,0,12,Sunday,7,July,3,2024
TXN00002732,2024-07-21 12:55:09,2024-07-21,12:55:09,CUST000113,MERCH000167,groceries,purchase,credit_card,14.15,medium,approved,37.527876,-122.491916,4744.29,0,12,Sunday,7,July,3,2024
TXN00002733,2024-07-21 14:18:35,2024-07-21,14:18:35,CUST000125,MERCH000057,retail,withdrawal,debit_card,46.71,medium,approved,39.23654,-120.157743,8818.44,0,14,Sunday,7,July,3,2024
TXN00002734,2024-07-21 15:37:45,2024-07-21,15:37:45,CUST000026,MERCH000031,groceries,deposit,digital_wallet,204.81,very_large,approved,37.920663,-122.387472,9643.7,0,15,Sunday,7,July,3,2024
TXN00002735,2024-07-21 18:00:21,2024-07-21,18:00:21,CUST000163,MERCH000007,other,purchase,credit_card,75.65,large,approved,37.678213,-120.026209,5537.77,0,18,Sunday,7,July,3,2024
TXN00002736,2024-07-21 19:46:29,2024-07-21,19:46:29,CUST000152,MERCH000012,online_shopping,withdrawal,digital_wallet,37.3,medium,approved,38.673608,-120.896011,4601.77,0,19,Sunday,7,July,3,2024
TXN00002737,2024-07-21 20:38:46,2024-07-21,20:38:46,CUST000140,MERCH000010,transportation,purchase,digital_wallet,31.2,medium,approved,39.295375,-121.117405,8327.84,0,20,Sunday,7,July,3,2024
TXN00002738,2024-07-21 21:08:17,2024-07-21,21:08:17,CUST000105,MERCH000157,groceries,transfer,credit_card,30.48,medium,approved,39.18021,-122.027032,8327.83,0,21,Sunday,7,July,3,2024
TXN00002739,2024-07-21 21:11:09,2024-07-21,21:11:09,CUST000193,MERCH000141,gas_station,purchase,cash,104.64,very_large,approved,37.701269,-122.600677,3261.88,0,21,Sunday,7,July,3,2024
TXN00002740,2024-07-21 21:47:44,2024-07-21,21:47:44,CUST000175,MERCH000127,groceries,purchase,credit_card,166.52,very_large,approved,37.991507,-122.621481,5804.61,0,21,Sunday,7,July,3,2024
TXN00002741,2024-07-21 22:49:19,2024-07-21,22:49:19,CUST000137,MERCH000198,entertainment,purchase,credit_card,51.38,large,approved,39.606497,-120.400274,1625.76,0,22,Sunday,7,July,3,2024
TXN00002742,2024-07-22 00:54:44,2024-07-22,00:54:44,CUST000075,MERCH000159,other,purchase,debit_card,6.45,small,approved,39.169731,-121.702674,6391.87,0,0,Monday,7,July,3,2024
TXN00002743,2024-07-22 02:01:27,2024-07-22,02:01:27,CUST000132,MERCH000137,groceries,purchase,cash,64.94,large,declined,39.138082,-121.320444,8356.49,0,2,Monday,7,July,3,2024
TXN00002744,2024-07-22 03:33:00,2024-07-22,03:33:00,CUST000127,MERCH000179,other,purchase,credit_card,173.21,very_large,approved,37.806715,-120.204492,1956.4,0,3,Monday,7,July,3,2024
TXN00002745,2024-07-22 05:42:32,2024-07-22,05:42:32,CUST000082,MERCH000088,gas_station,purchase,credit_card,10.82,medium,approved,39.376013,-122.233936,3298.17,0,5,Monday,7,July,3,2024
TXN00002746,2024-07-22 07:30:44,2024-07-22,07:30:44,CUST000063,MERCH000144,online_shopping,withdrawal,digital_wallet,95.7,large,approved,38.075253,-120.708188,4544.45,0,7,Monday,7,July,3,2024
TXN00002747,2024-07-22 09:42:47,2024-07-22,09:42:47,CUST000087,MERCH000187,online_shopping,purchase,cash,27.44,medium,approved,38.204172,-121.588606,8466.29,0,9,Monday,7,July,3,2024
